Date,Time,Hour,Day_of_Week,Month,Day_Type,Peak_Hour,Train_ID,Origin_Station,Destination_Station,Route,Passenger_Count,Ticket_Type,Class_Type,Total_Capacity,Available_Seats,Temperature,Rainfall,Weather_Condition,Holiday,Event_Name,True_Label,IF_Pred_Label,IF_Fraud_Label,IF_Risk_Score,SVM_Pred_Label,SVM_Fraud_Label,AE_Pred_Label,AE_Fraud_Label,AE_Reconstruction_Error,Pred_Label,Fraud_Label,Risk_Score,Risk_Level
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Jaffna,2,269,0,0,500,231,29,18,Rainy,No,,0,0,Normal,52.81,0,Normal,0,Normal,0.0,0,Normal,52.81,Medium
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T102,Colombo Fort,Jaffna,2,300,0,2,500,200,30,0,Sunny,No,,0,0,Normal,11.99,0,Normal,0,Normal,0.0,0,Normal,11.99,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Jaffna,2,278,0,2,500,222,31,0,Cloudy,No,,0,0,Normal,14.49,0,Normal,0,Normal,0.0,0,Normal,14.49,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Jaffna,2,372,1,0,500,128,28,0,Cloudy,No,,0,0,Normal,22.0,0,Normal,0,Normal,0.0,0,Normal,22.0,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T201,Colombo Fort,Jaffna,2,181,0,1,500,319,29,3,Rainy,No,,0,0,Normal,24.85,0,Normal,0,Normal,0.0,0,Normal,24.85,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Jaffna,2,497,1,0,500,3,26,0,Sunny,Yes,,1,1,Suspicious,73.9,1,Suspicious,1,Suspicious,0.0015,1,Suspicious,73.9,Medium
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T201,Colombo Fort,Jaffna,2,270,0,1,500,230,29,0,Sunny,No,,0,0,Normal,0.62,0,Normal,0,Normal,0.0,0,Normal,0.62,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Jaffna,2,351,0,2,500,149,30,0,Sunny,No,,0,0,Normal,12.93,0,Normal,0,Normal,0.0,0,Normal,12.93,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Jaffna,2,329,1,2,500,171,32,0,Cloudy,No,,0,0,Normal,21.44,0,Normal,0,Normal,0.0,0,Normal,21.44,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T202,Colombo Fort,Jaffna,2,258,0,1,500,242,27,0,Sunny,No,,0,0,Normal,14.32,0,Normal,0,Normal,0.0,0,Normal,14.32,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Jaffna,2,368,1,0,500,132,32,0,Rainy,No,,0,0,Normal,29.32,0,Normal,0,Normal,0.0,0,Normal,29.32,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T202,Colombo Fort,Jaffna,2,241,0,1,500,259,30,0,Cloudy,No,,0,0,Normal,3.41,0,Normal,0,Normal,0.0,0,Normal,3.41,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Jaffna,2,347,0,2,500,153,30,8,Rainy,No,,0,0,Normal,35.27,0,Normal,0,Normal,0.0,0,Normal,35.27,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Jaffna,2,389,0,1,500,111,32,0,Sunny,No,,0,0,Normal,21.9,0,Normal,0,Normal,0.0,0,Normal,21.9,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T301,Colombo Fort,Jaffna,2,174,1,0,500,326,32,14,Rainy,No,,0,0,Normal,52.63,0,Normal,0,Normal,0.0,0,Normal,52.63,Medium
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Jaffna,2,359,0,1,500,141,31,15,Rainy,No,,0,0,Normal,39.38,0,Normal,0,Normal,0.0,0,Normal,39.38,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T301,Colombo Fort,Jaffna,2,176,1,1,500,324,32,0,Sunny,No,,0,0,Normal,21.04,0,Normal,0,Normal,0.0,0,Normal,21.04,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Jaffna,2,378,1,1,500,122,28,0,Cloudy,No,,0,0,Normal,13.85,0,Normal,0,Normal,0.0,0,Normal,13.85,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Jaffna,2,318,1,2,500,182,31,0,Sunny,No,,0,0,Normal,15.7,0,Normal,0,Normal,0.0,0,Normal,15.7,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T101,Colombo Fort,Negombo,5,162,0,2,500,338,32,0,Sunny,No,,0,0,Normal,47.42,1,Suspicious,0,Normal,0.0,1,Suspicious,47.42,Medium
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Negombo,5,360,0,1,500,140,27,20,Rainy,No,,0,1,Suspicious,69.49,1,Suspicious,1,Suspicious,0.0,1,Suspicious,69.49,Medium
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T101,Colombo Fort,Negombo,5,261,1,0,500,239,31,0,Sunny,No,,0,0,Normal,30.64,0,Normal,0,Normal,0.0,0,Normal,30.64,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Negombo,5,287,0,2,500,213,31,15,Rainy,No,,0,0,Normal,49.97,0,Normal,1,Suspicious,0.0,0,Normal,49.97,Medium
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Negombo,5,290,0,0,500,210,32,0,Sunny,No,,0,0,Normal,29.66,1,Suspicious,0,Normal,0.0,1,Suspicious,29.66,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T102,Colombo Fort,Negombo,5,161,0,0,500,339,28,0,Sunny,No,,0,0,Normal,29.77,0,Normal,0,Normal,0.0,0,Normal,29.77,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Negombo,5,393,1,0,500,107,30,0,Sunny,No,,0,0,Normal,40.05,0,Normal,0,Normal,0.0,0,Normal,40.05,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T102,Colombo Fort,Negombo,5,174,0,1,500,326,26,3,Rainy,No,,0,0,Normal,39.24,0,Normal,0,Normal,0.0,0,Normal,39.24,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Negombo,5,409,0,1,500,91,32,0,Cloudy,No,,0,0,Normal,37.38,0,Normal,0,Normal,0.0,0,Normal,37.38,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Negombo,5,296,0,0,500,204,26,5,Rainy,No,,0,0,Normal,44.25,0,Normal,0,Normal,0.0,0,Normal,44.25,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T201,Colombo Fort,Negombo,5,233,0,0,500,267,30,0,Sunny,No,,0,0,Normal,29.66,0,Normal,0,Normal,0.0,0,Normal,29.66,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Negombo,5,488,0,0,500,12,28,0,Sunny,Yes,,1,1,Suspicious,67.82,1,Suspicious,0,Normal,0.0,1,Suspicious,67.82,Medium
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T201,Colombo Fort,Negombo,5,193,0,1,500,307,27,0,Sunny,No,,0,0,Normal,22.19,0,Normal,0,Normal,0.0,0,Normal,22.19,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Negombo,5,353,1,0,500,147,26,0,Cloudy,No,,0,0,Normal,35.3,0,Normal,0,Normal,0.0,0,Normal,35.3,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Negombo,5,329,0,1,500,171,27,0,Sunny,No,,0,0,Normal,17.89,0,Normal,0,Normal,0.0,0,Normal,17.89,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T202,Colombo Fort,Negombo,5,194,0,2,500,306,29,0,Cloudy,No,,0,0,Normal,34.63,0,Normal,0,Normal,0.0,0,Normal,34.63,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Negombo,5,351,0,1,500,149,30,18,Rainy,No,,0,0,Normal,63.43,0,Normal,1,Suspicious,0.0,0,Normal,63.43,Medium
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T202,Colombo Fort,Negombo,5,179,1,2,500,321,32,20,Rainy,No,,0,1,Suspicious,74.78,1,Suspicious,0,Normal,0.0,1,Suspicious,74.78,Medium
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Negombo,5,334,0,1,500,166,31,0,Cloudy,No,,0,0,Normal,14.56,0,Normal,0,Normal,0.0,0,Normal,14.56,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Negombo,5,362,1,0,500,138,26,0,Cloudy,No,,0,0,Normal,43.16,1,Suspicious,0,Normal,0.0,1,Suspicious,43.16,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T301,Colombo Fort,Negombo,5,165,0,1,500,335,32,0,Cloudy,No,,0,0,Normal,37.25,0,Normal,0,Normal,0.0,0,Normal,37.25,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Negombo,5,284,0,2,500,216,27,0,Sunny,No,,0,0,Normal,28.44,0,Normal,0,Normal,0.0,0,Normal,28.44,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T301,Colombo Fort,Negombo,5,180,1,1,500,320,29,0,Sunny,No,,0,0,Normal,22.23,0,Normal,0,Normal,0.0,0,Normal,22.23,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Negombo,5,338,1,1,500,162,30,0,Sunny,No,,0,0,Normal,19.13,0,Normal,0,Normal,0.0,0,Normal,19.13,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Negombo,5,333,1,1,500,167,31,13,Rainy,No,,0,0,Normal,48.55,0,Normal,0,Normal,0.0,0,Normal,48.55,Medium
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T101,Colombo Fort,Anuradhapura,0,233,0,1,500,267,32,0,Sunny,No,,0,0,Normal,33.98,0,Normal,1,Suspicious,0.0,0,Normal,33.98,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Anuradhapura,0,428,0,2,500,72,28,0,Sunny,No,,0,0,Normal,52.09,0,Normal,0,Normal,0.0,0,Normal,52.09,Medium
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T101,Colombo Fort,Anuradhapura,0,186,1,0,500,314,26,0,Sunny,No,,0,0,Normal,34.26,0,Normal,0,Normal,0.0,0,Normal,34.26,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Anuradhapura,0,331,0,2,500,169,31,0,Sunny,No,,0,0,Normal,26.67,0,Normal,0,Normal,0.0,0,Normal,26.67,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Anuradhapura,0,330,1,1,500,170,27,0,Rainy,No,,0,0,Normal,20.27,0,Normal,0,Normal,0.0,0,Normal,20.27,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T102,Colombo Fort,Anuradhapura,0,205,0,2,500,295,28,0,Sunny,No,,0,0,Normal,31.82,0,Normal,0,Normal,0.0,0,Normal,31.82,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Anuradhapura,0,296,1,1,500,204,32,0,Cloudy,No,,0,0,Normal,26.41,0,Normal,0,Normal,0.0,0,Normal,26.41,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T102,Colombo Fort,Anuradhapura,0,181,1,2,500,319,30,14,Rainy,No,,0,0,Normal,45.71,0,Normal,0,Normal,0.0,0,Normal,45.71,Medium
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Anuradhapura,0,335,0,1,500,165,28,16,Rainy,No,,0,0,Normal,51.09,0,Normal,0,Normal,0.0,0,Normal,51.09,Medium
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Anuradhapura,0,393,0,2,500,107,26,0,Cloudy,No,,0,0,Normal,43.34,1,Suspicious,0,Normal,0.0,1,Suspicious,43.34,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T201,Colombo Fort,Anuradhapura,0,133,1,2,500,367,32,0,Cloudy,No,,0,0,Normal,51.96,1,Suspicious,0,Normal,0.0,1,Suspicious,51.96,Medium
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Anuradhapura,0,332,1,2,500,168,32,0,Cloudy,No,,0,0,Normal,34.84,0,Normal,0,Normal,0.0,0,Normal,34.84,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T201,Colombo Fort,Anuradhapura,0,210,1,1,500,290,32,0,Cloudy,No,,0,0,Normal,29.56,0,Normal,0,Normal,0.0,0,Normal,29.56,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Anuradhapura,0,327,0,1,500,173,26,0,Cloudy,No,,0,0,Normal,20.95,0,Normal,0,Normal,0.0,0,Normal,20.95,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Anuradhapura,0,315,1,0,500,185,32,6,Rainy,No,,0,0,Normal,43.69,0,Normal,0,Normal,0.0,0,Normal,43.69,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T202,Colombo Fort,Anuradhapura,0,214,0,2,500,286,26,0,Sunny,No,,0,0,Normal,36.74,1,Suspicious,0,Normal,0.0,1,Suspicious,36.74,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Anuradhapura,0,321,1,1,500,179,32,0,Cloudy,No,,0,0,Normal,27.51,0,Normal,0,Normal,0.0,0,Normal,27.51,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T202,Colombo Fort,Anuradhapura,0,134,0,1,500,366,32,2,Rainy,No,,0,0,Normal,50.67,0,Normal,0,Normal,0.0,0,Normal,50.67,Medium
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Anuradhapura,0,314,1,2,500,186,27,0,Cloudy,No,,0,0,Normal,27.06,0,Normal,0,Normal,0.0,0,Normal,27.06,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Anuradhapura,0,354,0,1,500,146,29,0,Cloudy,No,,0,0,Normal,19.16,0,Normal,0,Normal,0.0,0,Normal,19.16,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T301,Colombo Fort,Anuradhapura,0,168,0,1,500,332,30,11,Rainy,No,,0,0,Normal,42.48,0,Normal,0,Normal,0.0,0,Normal,42.48,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,323,1,1,500,177,28,0,Cloudy,No,,0,0,Normal,17.07,0,Normal,0,Normal,0.0,0,Normal,17.07,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T301,Colombo Fort,Anuradhapura,0,124,0,2,500,376,31,11,Rainy,No,,0,1,Suspicious,63.84,0,Normal,0,Normal,0.0,0,Normal,63.84,Medium
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,318,1,1,500,182,28,0,Sunny,No,,0,0,Normal,15.66,0,Normal,0,Normal,0.0,0,Normal,15.66,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,307,0,1,500,193,29,9,Rainy,No,,0,0,Normal,32.48,0,Normal,0,Normal,0.0,0,Normal,32.48,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T101,Colombo Fort,Matara,4,174,0,2,500,326,28,5,Rainy,No,,0,0,Normal,41.45,0,Normal,0,Normal,0.0,0,Normal,41.45,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Matara,4,359,0,0,500,141,28,0,Cloudy,No,,0,0,Normal,22.11,0,Normal,0,Normal,0.0,0,Normal,22.11,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T101,Colombo Fort,Matara,4,222,0,2,500,278,29,0,Cloudy,No,,0,0,Normal,14.61,0,Normal,0,Normal,0.0,0,Normal,14.61,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Matara,4,356,1,0,500,144,26,0,Sunny,No,,0,0,Normal,28.21,0,Normal,0,Normal,0.0,0,Normal,28.21,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T101,Colombo Fort,Matara,4,359,0,1,500,141,28,11,Rainy,No,,0,0,Normal,43.14,0,Normal,0,Normal,0.0,0,Normal,43.14,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T102,Colombo Fort,Matara,4,145,1,2,500,355,31,6,Rainy,No,,0,0,Normal,47.78,0,Normal,0,Normal,0.0,0,Normal,47.78,Medium
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Matara,4,321,0,2,500,179,31,0,Cloudy,No,,0,0,Normal,20.99,0,Normal,0,Normal,0.0,0,Normal,20.99,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T102,Colombo Fort,Matara,4,226,0,1,500,274,31,0,Cloudy,No,,0,0,Normal,14.08,0,Normal,0,Normal,0.0,0,Normal,14.08,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Matara,4,398,0,2,500,102,28,0,Cloudy,No,,0,0,Normal,33.86,0,Normal,0,Normal,0.0,0,Normal,33.86,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T102,Colombo Fort,Matara,4,299,0,1,500,201,30,16,Rainy,No,,0,0,Normal,40.57,0,Normal,1,Suspicious,0.0,0,Normal,40.57,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T201,Colombo Fort,Matara,4,153,0,0,500,347,26,6,Rainy,No,,0,0,Normal,48.75,0,Normal,1,Suspicious,0.0,0,Normal,48.75,Medium
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Matara,4,371,1,2,500,129,26,0,Cloudy,No,,0,0,Normal,34.67,0,Normal,0,Normal,0.0,0,Normal,34.67,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T201,Colombo Fort,Matara,4,146,1,0,500,354,30,0,Cloudy,No,,0,0,Normal,24.04,0,Normal,0,Normal,0.0,0,Normal,24.04,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Matara,4,329,0,0,500,171,26,0,Sunny,No,,0,0,Normal,18.34,0,Normal,0,Normal,0.0,0,Normal,18.34,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T201,Colombo Fort,Matara,4,293,1,0,500,207,29,10,Rainy,No,,0,0,Normal,34.13,0,Normal,0,Normal,0.0,0,Normal,34.13,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T202,Colombo Fort,Matara,4,137,0,1,500,363,27,4,Rainy,No,,0,0,Normal,40.63,0,Normal,1,Suspicious,0.0,0,Normal,40.63,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Matara,4,377,0,0,500,123,31,0,Cloudy,No,,0,0,Normal,25.1,0,Normal,0,Normal,0.0,0,Normal,25.1,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T202,Colombo Fort,Matara,4,192,0,0,500,308,26,0,Cloudy,No,,0,0,Normal,25.03,0,Normal,0,Normal,0.0,0,Normal,25.03,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Matara,4,379,0,1,500,121,28,0,Sunny,No,,0,0,Normal,16.15,0,Normal,0,Normal,0.0,0,Normal,16.15,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T202,Colombo Fort,Matara,4,291,0,0,500,209,30,0,Sunny,No,,0,0,Normal,11.5,0,Normal,0,Normal,0.0,0,Normal,11.5,Low
2025-12-23,06:00,6,Tuesday,December,Weekday,No,T301,Colombo Fort,Matara,4,248,1,2,500,252,28,0,Sunny,Yes,,0,0,Normal,29.67,0,Normal,0,Normal,0.0,0,Normal,29.67,Low
2025-12-23,08:00,8,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Matara,4,292,1,1,500,208,27,0,Cloudy,No,,0,0,Normal,17.12,0,Normal,0,Normal,0.0,0,Normal,17.12,Low
2025-12-23,12:00,12,Tuesday,December,Weekday,No,T301,Colombo Fort,Matara,4,233,1,0,500,267,28,0,Sunny,No,,0,0,Normal,16.39,0,Normal,0,Normal,0.0,0,Normal,16.39,Low
2025-12-23,17:00,17,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Matara,4,302,1,1,500,198,31,0,Sunny,No,,0,0,Normal,9.13,0,Normal,0,Normal,0.0,0,Normal,9.13,Low
2025-12-23,19:00,19,Tuesday,December,Weekday,Yes,T301,Colombo Fort,Matara,4,452,0,0,500,48,26,0,Sunny,Yes,,1,0,Normal,57.95,1,Suspicious,0,Normal,0.0,1,Suspicious,57.95,Medium
2025-12-24,06:00,6,Wednesday,December,Weekday,No,T101,Colombo Fort,Kandy,3,198,1,2,500,302,29,0,Sunny,No,,0,0,Normal,27.66,0,Normal,0,Normal,0.0,0,Normal,27.66,Low
2025-12-24,08:00,8,Wednesday,December,Weekday,Yes,T101,Colombo Fort,Kandy,3,321,1,1,500,179,28,0,Cloudy,No,,0,0,Normal,11.19,0,Normal,0,Normal,0.0,0,Normal,11.19,Low
2025-12-24,12:00,12,Wednesday,December,Weekday,No,T101,Colombo Fort,Kandy,3,120,0,2,500,380,29,11,Rainy,No,,0,0,Normal,54.35,0,Normal,0,Normal,0.0,0,Normal,54.35,Medium
2025-12-24,17:00,17,Wednesday,December,Weekday,Yes,T101,Colombo Fort,Kandy,3,236,1,1,500,264,26,7,Rainy,No,,0,0,Normal,37.08,0,Normal,0,Normal,0.0,0,Normal,37.08,Low
2025-12-24,19:00,19,Wednesday,December,Weekday,Yes,T101,Colombo Fort,Kandy,3,375,1,2,500,125,27,0,Cloudy,No,,0,0,Normal,29.3,0,Normal,0,Normal,0.0,0,Normal,29.3,Low
2025-12-24,06:00,6,Wednesday,December,Weekday,No,T102,Colombo Fort,Kandy,3,199,0,2,500,301,26,0,Cloudy,No,,0,0,Normal,27.75,0,Normal,0,Normal,0.0,0,Normal,27.75,Low
2025-12-24,08:00,8,Wednesday,December,Weekday,Yes,T102,Colombo Fort,Kandy,3,409,0,1,500,91,27,6,Rainy,No,,0,0,Normal,47.8,0,Normal,0,Normal,0.0,0,Normal,47.8,Medium
2025-12-24,12:00,12,Wednesday,December,Weekday,No,T102,Colombo Fort,Kandy,3,207,0,1,500,293,27,18,Rainy,No,,0,0,Normal,49.08,0,Normal,0,Normal,0.0,0,Normal,49.08,Medium
2025-12-24,17:00,17,Wednesday,December,Weekday,Yes,T102,Colombo Fort,Kandy,3,324,1,0,500,176,29,0,Cloudy,No,,0,0,Normal,10.28,0,Normal,0,Normal,0.0,0,Normal,10.28,Low
2025-12-24,19:00,19,Wednesday,December,Weekday,Yes,T102,Colombo Fort,Kandy,3,306,1,0,500,194,30,5,Rainy,No,,0,0,Normal,26.92,0,Normal,0,Normal,0.0,0,Normal,26.92,Low
2025-12-24,06:00,6,Wednesday,December,Weekday,No,T201,Colombo Fort,Kandy,3,216,0,0,500,284,32,17,Rainy,No,,0,1,Suspicious,64.17,0,Normal,0,Normal,0.0,0,Normal,64.17,Medium
2025-12-24,08:00,8,Wednesday,December,Weekday,Yes,T201,Colombo Fort,Kandy,3,370,0,2,500,130,30,0,Cloudy,No,,0,0,Normal,21.43,0,Normal,0,Normal,0.0,0,Normal,21.43,Low
2025-12-24,12:00,12,Wednesday,December,Weekday,No,T201,Colombo Fort,Kandy,3,221,1,0,500,279,27,0,Sunny,No,,0,0,Normal,16.67,0,Normal,0,Normal,0.0,0,Normal,16.67,Low
2025-12-24,17:00,17,Wednesday,December,Weekday,Yes,T201,Colombo Fort,Kandy,3,366,1,0,500,134,28,5,Rainy,No,,0,0,Normal,29.34,0,Normal,0,Normal,0.0,0,Normal,29.34,Low
2025-12-24,19:00,19,Wednesday,December,Weekday,Yes,T201,Colombo Fort,Kandy,3,332,1,2,500,168,31,0,Cloudy,No,,0,0,Normal,17.52,0,Normal,0,Normal,0.0,0,Normal,17.52,Low
2025-12-24,06:00,6,Wednesday,December,Weekday,No,T202,Colombo Fort,Kandy,3,127,0,1,500,373,26,17,Rainy,No,,0,1,Suspicious,69.63,0,Normal,1,Suspicious,0.0,0,Normal,69.63,Medium
2025-12-24,08:00,8,Wednesday,December,Weekday,Yes,T202,Colombo Fort,Kandy,3,318,1,1,500,182,28,20,Rainy,No,,0,0,Normal,50.42,0,Normal,0,Normal,0.0,0,Normal,50.42,Medium
2025-12-24,12:00,12,Wednesday,December,Weekday,No,T202,Colombo Fort,Kandy,3,226,1,2,500,274,29,0,Cloudy,No,,0,0,Normal,18.63,0,Normal,0,Normal,0.0,0,Normal,18.63,Low
2025-12-24,17:00,17,Wednesday,December,Weekday,Yes,T202,Colombo Fort,Kandy,3,337,1,1,500,163,31,0,Cloudy,No,,0,0,Normal,9.3,0,Normal,0,Normal,0.0,0,Normal,9.3,Low
2025-12-24,19:00,19,Wednesday,December,Weekday,Yes,T202,Colombo Fort,Kandy,3,332,1,2,500,168,31,1,Rainy,No,,0,0,Normal,23.57,0,Normal,0,Normal,0.0,0,Normal,23.57,Low
2025-12-24,06:00,6,Wednesday,December,Weekday,No,T301,Colombo Fort,Kandy,3,184,1,2,500,316,30,8,Rainy,No,,0,0,Normal,39.82,0,Normal,0,Normal,0.0,0,Normal,39.82,Low
2025-12-24,08:00,8,Wednesday,December,Weekday,Yes,T301,Colombo Fort,Kandy,3,400,1,0,500,100,27,0,Sunny,No,,0,0,Normal,35.36,0,Normal,0,Normal,0.0,0,Normal,35.36,Low
2025-12-24,12:00,12,Wednesday,December,Weekday,No,T301,Colombo Fort,Kandy,3,283,0,2,500,217,30,0,Sunny,No,,0,0,Normal,11.18,0,Normal,0,Normal,0.0,0,Normal,11.18,Low
2025-12-24,17:00,17,Wednesday,December,Weekday,Yes,T301,Colombo Fort,Kandy,3,289,0,1,500,211,27,18,Rainy,No,,0,0,Normal,45.2,0,Normal,1,Suspicious,0.0,0,Normal,45.2,Medium
2025-12-24,19:00,19,Wednesday,December,Weekday,Yes,T301,Colombo Fort,Kandy,3,404,1,1,500,96,30,0,Sunny,No,,0,0,Normal,25.73,0,Normal,0,Normal,0.0,0,Normal,25.73,Low
2025-12-24,06:00,6,Wednesday,December,Weekday,No,T101,Colombo Fort,Galle,1,177,1,1,500,323,26,5,Rainy,No,,0,0,Normal,40.02,0,Normal,0,Normal,0.0,0,Normal,40.02,Low
2025-12-24,08:00,8,Wednesday,December,Weekday,Yes,T101,Colombo Fort,Galle,1,355,1,2,500,145,30,11,Rainy,No,,0,0,Normal,46.67,0,Normal,0,Normal,0.0,0,Normal,46.67,Medium
2025-12-24,12:00,12,Wednesday,December,Weekday,No,T101,Colombo Fort,Galle,1,145,1,2,500,355,27,0,Sunny,No,,0,0,Normal,31.06,0,Normal,0,Normal,0.0,0,Normal,31.06,Low
